"user_id"	"living_place"	"join_time"	"self_statement"	"UID"
"137959803"	"重庆"	"2015-11-21"	"95后，假影迷。 个人影史十佳 有时间在细选，或者为什么要选个十佳谁规定的？ 爱黑泽明的武士 爱怀尔德的黑色 爱今敏汤浅的动画 爱。。。 评分标准 1.以三星为主，根据电影内容和观感上下浮动。 2.不同类型电影比较的横纵方向有所不同，所以即使相同评分不代表质量相等。 3.不同时期观影评分也会有所不同。 人都是在一个不断学习吸收新知识的，并不是所有人都知道所有的事情 爱电影 不爱读书 不懂音乐 不听歌 仅听过张学友几首并喜爱 电影是个很私人的事情。在我眼中它是视听艺术，视与听是最直观的感受，然后才是去思考 去发现 去探索 去研究。 如果是认识的好友需要回关请豆油说明你是谁。 用豆瓣的目的仅为标记自己看过的电影，偶尔写写感受。 每个影迷都有一个电影梦。 电影是艺术，也是娱乐，并不冲突。 电影感受分为三个阶段 1.观影整个过程最直观的视听感受，是最直接最纯粹的，电影就是视听艺术。 2.观影完毕后对电影内容和系列的思考or与人探讨交流之后，光鲜外表的电影，往往在认真思考后感受会下降。 3.接触到一定知识 经验和经历，二次以上观看电影以后。往往也会有一些不同的感受。 电影的导演有意无意设置的细节并不会使一部电影变得好看，但会使它变得有趣，对喜爱这部电影的人来说，找到这些点也是他们的乐趣。 对电影一点都不知道，在不断的探索与学习中，虽然我并不爱学习。 ps.其实以上都是废话，豆瓣 号 应该是很个人的东西。所以打分也很随便啦，HHH。"	"143"
"137982902"	"浙江杭州"	"2015-11-22"	"有点意思"	"144"
"1380354"	"Edmonton, Canada"	"2007-01-10"	"Hirsute "	"145"
"13817157"	"上海"	"2009-09-28"	"silly boy silly girl "	"146"
"138465324"	"New York City, United States"	"2015-12-02"	"艺术管理专业，电影爱好者。没事看展，闲来读书。 正在努力扎根纽约，生活不易，且行且珍惜。"	"147"
"138576790"	"上海"	"2015-12-04"	"每个人 都有属于自己的一片森林， 也许我们从来不曾去过， 但它一直都在， 总是会在那里。 迷失的人又迷失了， 相逢的人会再相逢。 不必太纠结于当下， 也不必太忧虑未来， 当你经历过许多事情的时候， 眼前的风景早已和从前不同 "	"148"
"138913631"		"2015-12-12"	"电影好不好要自己体验 "	"149"
"138988946"	"湖南长沙"	"2015-12-14"	"你好"	"150"
"139015254"	"河南洛阳"	"2015-12-14"	"予我便宜，与尔硕图。 以飨同好，以酒和之。"	"151"
"139066724"	"黑龙江哈尔滨"	"2015-12-16"	"为了能这样花钱吃好的东西而努力工作也算是一种动力吧"	"152"
"139314696"	"北京"	"2015-12-21"	"以社会学的眼光去发现故事 以戏剧原理去组织故事 以视听语言去讲述故事。 师父 “每一部片子，都是劳累 焦虑 旷日持久的煎熬的结晶，弱弱地说一句，我一辈子都是这样的 ” 杨绛先生的三段话。 第一段话 如要锻炼一个能做大事的人，必定要叫他吃苦受累，百不称心，才能养成坚忍的性格。一个人经过不同程度的锻炼，就获得不同程度的修养，不同程度的效益。好比香料，捣得愈碎，磨得愈细，香得愈浓烈。 第二段话 上苍不会让所有幸福集中到某个人身上，得到爱情未必拥有金钱 拥有金钱未必得到快乐 得到快乐未必拥有健康 拥有健康未必一切都会如愿以偿。 第三段话 我和谁都不争，和谁争我都不屑。简朴的生活 高贵的灵魂是人生的至高境界。 黑泽明 “所有你觉得可怕的事情，你都要强迫自己去面对，这是让它变得不再可怕的唯一方法。” 赫尔措格 “当你非常清楚一件事情的时候，你的恐惧就消失了。” "	"153"
"139333573"	"湖南长沙"	"2015-12-22"	"花又开花又落，梦醒来 微博 陳顏van"	"154"
"139587725"	"上海"	"2015-12-27"	"人生的路，要活出自我，活出自信。"	"155"
"139657634"	"山东青岛"	"2015-12-28"	"业余影评。 切尔西是信仰，電影是歸宿。 喜歡Jessica Alba。 喜歡楊冪的夕瑤。 Once Blue Always Blue Blue Till I Die 我从来不会害怕，因为我们都会老去。 我与董小姐笑傲江湖 “话到七分，酒至微醺 笔墨疏宕，言辞婉约 古朴残破，含蓄蕴藉 ” 人无癖，便无趣。 人无癖，就活得百无聊赖。 人有癖，功夫花在所癖之事上， 物我两忘，不是高人，便是妙人 如果我爱你，而你也正巧爱我。你头发乱了时候，我会笑笑地替你拨一拨，然后，手还留恋地在你发上多待几秒。但是，如果我爱你，而你不巧地不爱我。你头发乱了，我只会轻轻地告诉你，你头发乱了喔。 这大概是最纯粹的爱情观，如若相爱，便携手到老 如若错过，便护他安好。"	"156"
"139728707"	"陕西西安"	"2015-12-30"	"骚柔者胸怀天下"	"157"
"139788361"	"Vancouver, Canada"	"2015-12-31"	"Political Science Film Studies "	"158"
"139850702"	"北京"	"2016-01-01"		"159"
"139876281"	"河北承德"	"2016-01-01"	"A pessimist to advocate love and peace. Life is a pain. Only movies can not be abandoned."	"160"
"139916807"	"天津"	"2016-01-02"	"童颜爱恐怖片"	"161"
"139919300"	"广东广州"	"2016-01-02"	"依山傍水房树间 行也安然，住也安然 一条耕牛伴顷田 收也凭天，荒也凭天 雨过天晴驾小船 鱼在一边，酒在一边 夜晚妻子话灯前 今也淡淡，古也淡淡"	"162"
"140055626"	"黑龙江哈尔滨"	"2016-01-04"		"163"
"140160066"	"浙江杭州"	"2016-01-06"		"164"
"140163937"	"四川成都"	"2016-01-06"	"日日夜夜靠电影相伴。"	"165"
"1401672"	"四川成都"	"2007-01-26"	"blog地址 blog.sina.com.cn strelizia 我的家在彗星 "	"166"
"1402913"	"Singapore"	"2007-01-27"	"定居海外影评人，好的电影如同鉴赏一幅名画，价值远不止你所触及的表面 微信公众号 大聪看电影 微博 大聪看电影 https www.weibo.com donghuadaxue refer flag 1001030101 百家号 大聪看电影 https baijiahao.baidu.com u app id 1593833898736105 fr bjharticle 头条号 大聪看电影 http www.toutiao.com c user 52779256712 mid 1569153128171522 知乎法号 大聪看电影 https www.zhihu.com people dacongmovie Bilibili https space.bilibili.com 253350665 优酷 http i.youku.com dacongfilm 土豆 http id.tudou.com dacongfilm 爱奇艺 http www.iqiyi.com paopao u 1402226919 搜狐 http my.tv.sohu.com user 327224526 t0 腾讯 http v.qq.com vplus ad049d4286b89b46d198c58fb86eb4dc Youtube https www.youtube.com channel UCkM0vZ9Q2ZxxRPORzTDI7eg view as subscriber"	"167"
"140315310"	"陕西西安"	"2016-01-09"	"绵绵无绝期"	"168"
"140404503"	"广东广州"	"2016-01-11"	"不要随地吐槽 "	"169"
"140578199"	"山东济南"	"2016-01-15"	"人间不值得"	"170"
"140594033"	"陕西西安"	"2016-01-15"	" 独一无二的燃点和感动 日剧 问题餐厅 对不起青春 求婚大作战 韩剧 请回答1994 住在清潭洞 特殊失踪专案组M 美剧 老友记 怪奇物语 公园与游憩 英剧 IT狂人 米兰达 冤家成双对 港剧 潜行狙击 巾帼枭雄之义海豪情 动画 银魂 家庭教师 瑞克和莫蒂 关于成长，生活，友情，信念，或积极向上或丧气十足。 我的2017十佳片单 至暗时刻 相爱相亲 伯德小姐 我，花样女王 三块广告牌 水形物语 帕丁顿熊2 莫娣 我能说 肌肤 编剧控重症患者 霓虹 坂元裕二 四重奏 问题餐厅 古沢良太 约会 李狗嗨 野木亚纪子 逃避可耻却有用 重版出来 宫藤官九郎 宽松世代又如何 对不起青春 泡菜 苏贤京 49日 灿烂的遗产 金恩淑 鬼怪 city hall 姜银庆 浪漫医生金师傅 家族之间何必这样 洪氏姐妹 主君的太阳 my girl 墙头多到数不过来 收墙头的唯一原则就是合眼缘。 金智媛 吉高由里子 满岛光 钟楚曦 朴炯植 佐藤健 小栗旬 妻夫木聪 Rachel McAdams Ewan McGregor Jeese Eisenberg Lily Collins 郑裕美 张榕容 李沁 文淇 ..."	"171"
"140610874"	"北京"	"2016-01-15"		"172"
"140638723"	"河北廊坊"	"2016-01-16"	"我有我骄傲"	"173"
"140661105"	"辽宁大连"	"2016-01-16"		"174"
"141049149"	"湖北武汉"	"2016-01-24"	"时光，浓淡相宜 人心，远近相安。 "	"175"
"141115309"	"湖北武汉"	"2016-01-26"	"别怪我戾气太重。与憨子斗，其乐无穷。"	"176"
"1414370"	"河南郑州"	"2007-02-05"		"177"
"141583526"	"Toronto, Canada"	"2016-02-06"		"178"
"141594826"	"福建南平"	"2016-02-06"	"大写加粗的中二,间歇性文艺兼段子手并发症,顺便加上鸟厨属性 8 啾啾"	"179"
"141653887"	"北京"	"2016-02-08"	"很闲的医学狗"	"180"
"141745650"	"上海"	"2016-02-10"	"7.12 个人影史十五佳 1 维丽蒂安娜 2 2001太空漫游 3 重庆森林 4 同流者 5 大都会 6 圣女贞德蒙难记 7 芬尼与亚历山大 8 电视台风云 9 后窗 10 一条安达鲁狗 11 柏林苍穹下 12 花样年华 13 蜂巢幽灵 14 上帝之城 15 我是古巴"	"181"
"141769728"	"四川成都"	"2016-02-11"	"低调 内向 保守并不善言辞 眼神中带着一丝忧郁 紧张中内含一些羞涩 憨厚的外在下有颗朴实并坎坷不安的心 以上纯属扯蛋，哈哈哈 "	"182"
"141829979"	"New York City, United States"	"2016-02-12"	"Desire often contains an element of disgust, and returns to disgust when it is assuaged. Oh. One s company, two s a crowd, and three s a party. 故，我与我周旋久，宁做我。 水中本无月，镜中本无花。 说什么龙楼凤阁，利锁名僵。 IKUN."	"183"
"141849237"		"2016-02-13"	"姚贝娜粉丝，国语配音爱好者"	"184"
"1418573"	"北京"	"2007-02-07"	" 编剧一枚 讲故事的人 锤炼编剧的手艺 养家糊口 买包旅游 我和我奇怪的故事。 我是怪故事少女。 越害怕什么 越要做什么 成长就是踩着害怕的脚印一步步走好的 滴水之恩 要涌泉相报 很多时候，虚幻符号没有现实意义的，在做决定过程中更加要不得 除了看文艺书文艺电影，看到一些漂亮字眼，我们应该首先想 1。这个字眼是否能代表什么具体事物？否的话，直接就是废话。是的话，转到二 2。这个事物在这世界上对什么其他事物有什么作用影响？促进了什么？阻碍了什么？还是其实没有任何作用。如果没有任何作用，也可以归为废话。 一切有为法，如梦幻泡影，如露亦如电，应作如是观 是谁无事种芭蕉，早也潇潇，晚也潇潇 是君心绪太无聊，种了芭蕉，又怨芭蕉 雄关漫道真如铁，而今迈步从头越 喊破喉咙也没人会听见 赫赫赫赫赫赫 "	"185"
"141860787"	"河南郑州"	"2016-02-13"	"妈的永远年轻永远热泪盈眶 公众号 迷幻胡辣汤 欢迎关注"	"186"
"142017379"	"山东威海"	"2016-02-16"		"187"
"142067715"	"广东广州"	"2016-02-17"	"历史学战五渣 女文青"	"188"
"142130142"	"内蒙古赤峰"	"2016-02-18"	"要把从小到大看过的电影都总结出来"	"189"
"142170669"		"2016-02-19"	"一个自杀未遂的老实人 今天老婆生日去KTV，有人点了这首歌，我当时就忍不住了，出来给他打了个国际长途，他听见之后也在那唱。我就说有你这个朋友这辈子真是值了。 2015年5月5日突然接到他打来的电话，看到那个熟悉的名字，我一个35岁的大老爷们眼睛瞬间就红了，手抖的很厉害。他说今天是他老婆生日，KTV里有人在唱这首歌，他想起了和我在一起的日子，十二年的感情谁能忘掉谁敢忘掉呢，一个人在异国他乡的这几年我好想你，可是我在心底告诉自己不能去打扰你的生活。 郭顶 我们俩 评论 我理解能力差，所以应该多读书。 "	"190"
"142176365"	"陕西西安"	"2016-02-19"	"拍电影的动力是风，是阳光，是走在我们前边的人。 河濑直美"	"191"
"1422362"	"New York City, United States"	"2007-02-10"	" 神，就是那个对你说“不准再研究我”的自己 对世界真实度的相信程度决定了你离认识到自己是缸中之脑的距离 且这个假设无论你实际上是真实世界人还是缸中之脑，都解释得通 。"	"192"
"142360975"	"江西宜春"	"2016-02-23"	"political incorrectness"	"193"
"142709907"	"Tampere, Finland"	"2016-03-02"	" 悬疑 剧情 惊悚 犯罪 战争 果然每个平台都有网络蛀虫，一个zz倒下了，还有千千万万个zz，我还是安静的看个影评吧，顺便记录下看过的电影。"	"194"
"142732667"	"Seoul (Sŏul), South Korea"	"2016-03-03"	" 脾气最好了"	"195"
"142751508"	"云南昆明"	"2016-03-03"	"桃李春风一杯酒，江湖夜雨十年灯。"	"196"
"142796332"	"Tōkyō, Japan"	"2016-03-04"	"Weibo Ryuyoko Instagram yokoego "	"197"
"143047320"	"广东汕尾"	"2016-03-10"	"我是个肤浅的人 美人是动力"	"198"
"143049789"	"上海"	"2016-03-10"	"如果你非要较真，寡狗不介意奉陪到底 "	"199"
"143560472"	"Toronto, Canada"	"2016-03-22"	" Be an animal, be a survivor, let the enviroment to be a product of me “May we live long and die out” http vhemt.org index.htm"	"200"
"143707986"	"浙江温州"	"2016-03-25"		"201"
"143836993"	"广东深圳"	"2016-03-28"		"202"
"144084744"	"湖南益阳"	"2016-04-03"		"203"
"144117261"		"2016-04-03"	"清风明月不用一钱买，玉山自倒非人推。"	"204"
"144445372"	"山西大同"	"2016-04-11"	"我们大部分的烦恼都来自梦想另一种有可能的人生。把希望寄托于自己的可能性这种不可能指望的东西，正是万恶之源。你必须认同无法变成其他人的自己。 渴望乘上巨浪的小船将在内心的泥潭中如何挣扎？"	"205"
"144896651"	"湖南长沙"	"2016-04-22"	"编导 影迷 猫控 烟嗓控 抹茶控 柯基控"	"206"
"145371719"		"2016-05-03"	"梦想是平凡，和喜欢的一切在一起"	"207"
"145457524"	"江苏南京"	"2016-05-06"	"执着于梦想，甘心于守望，远方有风景 "	"208"
"145577008"	"北京"	"2016-05-09"	"春水初生春林初盛春风十里不如你"	"209"
"14562861"	"上海"	"2009-10-04"	"爱自己是终身浪漫的开始。"	"210"
"145670462"	"新疆乌鲁木齐"	"2016-05-11"		"211"
"145709182"	"湖北武汉"	"2016-05-12"	"我喜欢这段话 活着就是胜利，挣钱只是游戏，健康才是目的，快乐才是真谛 百年之后，你睡你的，我睡我的，再美丽的语言也无法跟你沟通，因为我们要沉睡，睡很久，很久 所以，身边的人们要相互珍惜，因为每个世人的时间越來越少 不要争执，不要斗气，好好说话，相互理解 善待亲人，朋友，爱人 珍重亲情，友情，爱情 珍惜每一份真感情，没有心机，只有真心，这样，多好 "	"212"
"145729699"	"河南郑州"	"2016-05-12"		"213"
"145790989"	"重庆"	"2016-05-14"	"寄脱"	"214"
"145902201"	"四川成都"	"2016-05-16"	"陪伴是最长情的告白。"	"215"
"145952121"	"北京"	"2016-05-18"	"I want to know if you can be with joy, mine or your own, if you can dance with wildness and let the ecstasy fill you to the tips of your fingers and toes without cautioning us to be careful, to be realistic, to remember the limitations of being human. Iris 桑霓 A dreamer. An idealist. Listen. Here comes my melody. "	"216"
"146132050"	"Harare (Salisbury), Zimbabwe"	"2016-05-22"	"我与自己唱相守，镜中一我读作偶。"	"217"
"146256272"	"上海"	"2016-05-25"	"努力搞科研 "	"218"
"146274143"	"Los Angeles, United States"	"2016-05-26"	"Cinema is the One. "	"219"
"146497120"		"2016-05-31"	" The trip to Bountiful. The trip to me. 交友微信是大号 berial2016 豆列是我"	"220"
"146535428"	"湖南长沙"	"2016-06-01"	"9527"	"221"
"146780694"	"Čel'abinsk, Russia"	"2016-06-07"	"大中华地区的快乐大王"	"222"
"146823481"	"湖南常德"	"2016-06-09"	"希望做一个萧穗子那样的人。"	"223"
"146958359"	"上海"	"2016-06-12"	"电影爱好者，电影的发明，让人类的寿命延长了三倍 一一 最喜欢的电影 Scent of a Woman 最喜欢的男演员 艾尔帕西诺 罗伯特德尼罗，刘青云 姜文 最喜欢的女演员 小宋佳 最喜欢的导演 昆汀.塔伦蒂诺，姜文，朴赞郁，杜琪峰，盖里奇 喜欢的电影类型 黑色幽默，暴力美学 黑色vs幽默，暴力vs美学，这种冲突的感觉太喜欢了 个人影史top20 排名不分先后 1.闻香识女人 2.十二怒汉 3.这个男人来自地球 4.控方证人 5.老男孩 6.两杆大烟枪 7.暗战 8.梦之安魂曲 9.福尔摩斯二世 10.美国往事 11.枪火 12.肖申克的救赎 13.这个杀手不太冷 14.鬼子来了 15.海上钢琴师 16.移魂都市 17.盗火线 18.偷抢拐骗 19.猜火车 20.活着 不知道什么时候能看到几千部电影啊，豆瓣单机，交流不存在的。"	"224"
